TF	target	importance
SMAD3	PLA2G2A	0.2514574987088958
SP3	PPARG	0.250996595076888
RXRB	RXRA	0.2507929652197782
NFE2L2	AC104459.1	0.2507655875410229
TEAD1	YAP1	0.250333709907838
ATF3	WDR78	0.2493827968219401
SMAD2	SUCO	0.24938204136880068
TEAD1	AL034417.2	0.24910459168028587
CREB1	SLC25A33	0.24909385606801882
RXRB	RUNX3	0.24908964972512576
KLF6	AC119674.1	0.24886878495164003
FOXA1	AL033530.1	0.24869838726351046
MAFG	GATA6	0.24847950899011595
NFE2L2	CLIC4	0.2484788076465661
MYC	RXRB	0.24797482317918448
PPARG	ORC1	0.2478923407266614
SMAD3	FLG-AS1	0.2476630765198687
CEBPB	AGBL4	0.24766271779175386
CEBPB	LINC01767	0.24762661706724715
SP3	FOXJ3	0.24758317454910347
RXRB	ANGPTL3	0.24747062063460618
ATF2	NR1H4	0.24704666632822608
ATF2	UAP1	0.24678610846988216
FOXA3	CLIC4	0.24662616255470943
NFE2L2	ORC1	0.24655370924931053
FOXA2	LINC01344	0.24643532390068085
SMAD3	AC104170.1	0.2462974125079253
TCF7L2	TXNIP	0.245861366230916
TCF7L2	AK5	0.2457935858777825
CTNNB1	SGIP1	0.2456885793836385
NR5A2	RAB3B	0.24561245884039082
CEBPA	GBP2	0.24554655092610495
GATA4	HSD17B7	0.245365944891973
HNF1B	C1orf112	0.24529864021793435
CTNNB1	CLCA4-AS1	0.24500771344630085
JUN	MCL1	0.24497735879662713
ATF5	C1orf112	0.24490878950733638
STAT3	TEAD1	0.2445535100550426
GATA4	MCL1	0.2441270238346386
PPARA	AJAP1	0.2439178373564681
HNF4A	AC104459.1	0.2438324904518542
MAFK	ADGRL2	0.24379866137942596
RXRB	TEAD4	0.24363691345552224
SMAD3	LINC02798	0.24322930210347402
PRKAA2	YAP1	0.24303756520962538
CREB1	MAN1C1	0.24295232226828356
TEAD4	SORT1	0.24291322637340468
ATF3	SLC22A15	0.24275647966355104
HNF1B	ATF5	0.24267681931431972
NR1H4	HNF1A	0.24267630350300112
GADD45A	ANGPTL3	0.24196962348632028
TBX15	SP1	0.24192837097212516
TBX15	AL513323.1	0.24163848921638623
SP3	RXRB	0.2412222625061689
E2F3	HSD17B7	0.24110466772692468
RXRA	CD247	0.24105725280617965
TEAD1	KIAA0040	0.24102002694800737
NR1H4	WDR78	0.24092297284314446
ATF3	SUCO	0.24036309367869851
CREB1	SCP2	0.24034815148955047
JUN	LRRC7	0.24026919762952065
PRKAA2	AC099792.1	0.23997754491331533
TBX15	TXNIP	0.23992186311457303
TCF7L2	GBP1	0.2396551366134603
CEBPA	FDPS	0.23956946019469827
ATF3	PRKAA2	0.23954324869655585
NFE2L2	AC099788.1	0.2392474942761501
HNF1B	AC117944.1	0.23888587231959815
PPARA	CLIC4	0.2388243172014725
FOXA1	AL591043.2	0.2387992093267747
PPARG	E2F3	0.23872381483840416
STAT3	LINC01781	0.2386201428214762
ATF2	AL034417.2	0.23819042514135672
TEAD4	LEPR	0.23789944498682022
KLF6	SPSB1	0.2373176374142394
GADD45A	SLC22A15	0.23721185494893107
E2F3	AL034417.2	0.23709211711907685
CEBPA	GNG12-AS1	0.23699075778740883
HNF1B	AC119674.1	0.23689748210026373
STAT3	HSPG2	0.23654079724080412
SOX4	FLG-AS1	0.23627434637663414
ATF2	SP3	0.2362468356793695
MLXIPL	ARHGAP29-AS1	0.23623681745786168
RXRA	SORT1	0.23599926779662284
NFE2L2	GATA6	0.23590857942179475
MAFK	HNF4A	0.2358389642861835
FOXJ3	LRRIQ3	0.2358212449812041
PPARA	TMEM51	0.23566812430002357
PRKAA2	SORT1	0.23515424343697072
NR1H4	DNAJB4	0.23514421102505773
PRDM16	SMAD3	0.23495729983259137
E2F3	GNG12-AS1	0.23487488360306316
FOXA3	ATF3	0.2348536292847129
TP53	HNF4A	0.2347630001924274
MYC	SUCO	0.23470087132636816
TBX15	TEAD1	0.23463182889582987
PRKAA2	FAM102B	0.23449219545293604
PPARG	TMEM51	0.23448684333449818
TCF7L2	LEPR	0.2343341480898529
SMAD3	HNF1B	0.2340643330074097
PPARA	GNG12-AS1	0.23369076135417793
HNF4A	VTCN1	0.2336068641525137
MYC	WLS	0.2336015144044165
SOX4	AJAP1	0.2334905066559526
JUN	ZYG11A	0.23345770676690072
RXRB	KLF6	0.2334048854115233
RUNX3	CEBPB	0.23309856410542193
SP1	ZRANB2-AS2	0.2329749983476885
HNF1A	AL034417.4	0.232848472228665
NFE2L2	SLC22A15	0.23279826980305532
FOXA2	ZYG11A	0.23277417162308467
PRDM16	HSPG2	0.23261735856155005
PPARG	FOXA3	0.23238333724866994
SP3	ATF5	0.23234262146449272
PRKAA2	E2F3	0.23214966736251944
HNF1A	FOXA3	0.23214637509124128
SMAD3	PPARG	0.23188957926993664
GADD45A	GATA6	0.2318291965008692
SP3	AGBL4	0.23169658256637207
FOXA1	MCL1	0.23158204482473269
CEBPB	LINC01226	0.23156508140183005
PPARG	ATP1A1	0.231277482820911
PBX1	ZRANB2-AS2	0.2312260838326511
ATF2	SPTA1	0.23120720698838992
RXRA	KANK4	0.2310968447243262
FOXJ3	GNG12-AS1	0.23102256698935586
E2F3	FOXA3	0.23096117664004054
SP1	AL078459.1	0.23093748852308144
MYC	ZYG11A	0.23080442780558116
PRKAA2	ATF3	0.23079857407116727
GATA4	FOXJ3	0.23077879349574068
GADD45A	LINC01362	0.2307469748712242
ATF3	PKN2-AS1	0.23061636383108933
RXRA	AC117944.1	0.23039429235373415
CTNNB1	DNM3	0.23039318252094626
FOXA2	WDR78	0.2300868216274156
PPARG	LINC02606	0.23008081059972185
ATF5	LINC02798	0.22998951565048395
NR1H4	AC096536.3	0.22984230513792583
GATA6	SOX9	0.22973712506445462
PPARG	AC117944.1	0.22963564485411397
NR5A2	LINC02607	0.22961440954362353
ATF2	FDPS	0.22898896281683354
SP1	MAN1C1	0.22893698763076273
PPARA	HSD17B7	0.22892073746483063
E2F3	AC096536.3	0.22889425465202928
RXRA	HMGCS2	0.22866875299716302
NR1H4	TXNIP	0.22865618633931387
NR1H4	ZRANB2-AS2	0.22852015493971214
RXRA	GBP1	0.22845719311320495
TEAD1	CACHD1	0.22834567034953998
CTNNB1	AL139294.1	0.22821445135474955
RXRB	YAP1	0.22786616316104458
SMAD3	MROH9	0.2276895647732784
SMAD2	SLC22A15	0.22766351231816695
ATF2	SOX4	0.22755446942611307
GADD45A	KIAA0040	0.2275264022666233
FOXA2	AL033530.1	0.22739149133384137
HNF1B	RAB3B	0.22735800296062375
E2F3	SUCO	0.2273543004231846
MYC	SORT1	0.22723568142435088
NR1H4	PPARG	0.22721038980249691
ATF2	KCNAB2	0.2271807594379964
MAFK	YAP1	0.22704244613467492
PRKAA2	C1orf112	0.22640726795627505
SP3	AC117944.1	0.22636116444404333
ATF5	SLC44A5	0.2259594452168416
KLF6	FOXJ3	0.22589317344005594
SP3	ATF3	0.22588355765217233
RXRA	JUN	0.2256879256305564
SOX4	HNF4A	0.22549802840872443
ATF5	IGSF21	0.22540428222837294
TEAD1	MAFG	0.22539871908386855
CEBPB	CLCA4-AS1	0.2253718510044351
SP1	ATP1A1	0.22519719818821843
SMAD2	SCP2	0.22509267454080809
NFE2L2	SGIP1	0.22505483243670152
FOXA2	AL034417.2	0.22466933168944814
RUNX3	CREB1	0.22458311461655492
NR1H4	MAN1C1	0.22457718668422463
SP1	ADGRL2	0.22457336821676255
TEAD1	IL12RB2	0.22454746804929446
TEAD1	PYHIN1	0.22447313592399012
CTNNB1	CREB1	0.22434516974405042
GADD45A	SOX4	0.22424176536175555
PBX1	DAB1	0.22422346419936082
HNF1A	ATF3	0.22411966228457464
MAFG	SP3	0.22406323596234684
NFE2L2	SP1	0.22405973099223103
ATF5	ATP1A1-AS1	0.22370851105405443
FOXJ3	AL450992.1	0.223517062700535
PBX1	CACHD1	0.22327184538213626
TEAD1	AC099788.1	0.22326394499121416
FOXA3	HNF4A	0.2230915581425196
PPARG	EPHB2	0.22280508136460028
PPARG	LEPR	0.2227934397300579
HNF4A	SLC22A15	0.2227828593647666
SMAD3	DNAJC6	0.22271788213994612
PBX1	KAZN	0.2225902738161896
TCF7L2	PRAMEF33	0.2225781699610328
GATA4	YAP1	0.22234364410948995
SOX4	HSPG2	0.22186470714602
NR1H4	FCRL1	0.2217177145102936
E2F3	TXNIP	0.22151836884922468
TEAD1	NFE2L2	0.22129666579784915
PPARG	HNF1A	0.22127626281710788
GATA4	SCP2	0.22114621418937216
CEBPB	FCRL1	0.2211049558532336
SMAD2	AC103591.3	0.22106615000075835
GATA4	AC104459.1	0.221044081366175
E2F3	AC117944.1	0.22099227767267815
MAFK	LRRC7	0.2207627112635781
TBX15	AL136234.1	0.22064361386986867
ATF2	ADGRL2	0.2206433167643871
ATF5	FMO5	0.2206299446476766
KLF6	E2F3	0.2205271886209642
TBX15	YAP1	0.22035661703994391
SMAD3	AL078459.1	0.2203172523317002
CTNNB1	AL078459.1	0.21982772912643797
SOX9	KLF6	0.2194820588611982
SOX9	PER3	0.21939062140403914
PRKAA2	ZRANB2-AS2	0.21929347347919745
NR5A2	FAM102B	0.2187902570025136
FOXA2	MCL1	0.21869850740962754
MAFG	GNG12-AS1	0.21851832592664275
SP3	WDR78	0.21851759657190561
TEAD1	RAB3B	0.2183160333977612
HNF1B	KANK4	0.2183020405279872
CEBPB	MAFG	0.2181203402120214
SOX9	HNF1B	0.21800822796199507
HNF1B	ATP1A1-AS1	0.21786794051981948
CREB1	APCS	0.21761707976770328
FOXJ3	SOX4	0.2175388356055663
JUN	PRAMEF10	0.21720194277025798
HNF4A	AL139294.1	0.21704876615633273
HNF1B	ZRANB2-AS2	0.21674100208030386
ATF3	DNAJC6	0.21670874725383274
PRKAA2	AC103591.3	0.21652421378382455
SP1	TCF7L2	0.21649680480580535
SMAD2	TTLL7	0.21645793025045426
CREB1	GBP1	0.2162426079767275
SP1	ATF2	0.2161675086911166
SMAD3	ARHGAP29-AS1	0.21598704857689005
SP3	LINC02798	0.21555458019738016
MAFG	YAP1	0.2154545496944506
SOX9	FOXA1	0.21512543572668238
ATF2	LINC01767	0.21509570537671316
ATF5	GBP5	0.21496026481506156
GATA4	SLC16A1	0.2148835027185169
TBX15	AGBL4	0.21484381834940375
MAFK	PBX1	0.21478962054059633
SMAD3	ATP1A1-AS1	0.21447861187919437
MLXIPL	AC096536.3	0.21445747248020228
RXRA	LINC01362	0.21401186226924968
CREB1	AGBL4	0.2135880127830741
NR5A2	ROR1	0.21351551156686618
RXRA	FDPS	0.21342689987301722
TBX15	STAT3	0.2132658303569579
RXRA	AC104459.1	0.21314682172111923
NR1H4	LINC01226	0.21303865571737288
PPARA	PTGFR	0.2129156898679708
ATF5	MAFK	0.21273097366499857
CTNNB1	ATF2	0.21243595491358636
RXRB	NR1H4	0.21236774860744861
SP3	AC104170.1	0.2121967382611515
PRKAA2	SLC44A5	0.21210719322128824
SMAD2	GNG12-AS1	0.21169329618875474
NR5A2	GBP2	0.2116184496019602
PPARA	AC099788.1	0.21158223644246035
RXRB	CLIC4	0.21152913647440205
CREB1	HSPA6	0.2115162785305328
GATA6	ZYG11A	0.21145337607492565
ATF2	SORT1	0.21115416377639049
SMAD3	S100A6	0.2109004013259252
HNF1A	RASAL2	0.21068059977115924
NR1H4	SGIP1	0.21057252962388007
PBX1	SMAD2	0.2105696946227954
MLXIPL	EPHB2	0.21045166001331092
PPARA	IFI44L	0.21005053133808405
MLXIPL	PTGFR	0.2099925087416178
MAFG	MCL1	0.2094373145672466
GATA4	FMO3	0.20941628513820704
RXRB	SLC9C2	0.2093442752391778
MAFK	PPARA	0.20932481521205287
PPARA	LINC02607	0.20908877496120512
PPARA	MFSD2A	0.2088412069592403
E2F3	CREB1	0.20867650389590964
SP1	AC119674.1	0.20852088140723846
HNF4A	HSD17B7	0.2084347133264468
NR1H4	SLC9C2	0.20842728872436322
SOX9	PPARA	0.20821615374416388
PPARA	VTCN1	0.20814748619341403
CEBPB	FDPS	0.20809924321022194
FOXA2	CREB1	0.20738700968824286
PRKAA2	LEPR	0.20719169144431032
PBX1	AC104170.1	0.20697807976961738
NFE2L2	AL138799.4	0.20694329806898948
ATF5	AK5	0.20684968632490625
TBX15	AL034417.4	0.2068352741558291
HNF4A	PAPPA2	0.2066314754448483
TEAD1	WLS	0.206390743337467
FOXJ3	SPTA1	0.2063422547007109
SOX9	TTLL7	0.20583567922287893
NR1H4	PAPPA2	0.20583333504869822
CEBPB	LINC01708	0.20543734661024934
PPARG	GATA4	0.20540500419364033
TEAD4	MCL1	0.20531994737213544
GADD45A	SLC44A5	0.20515535364814064
JUN	TP53	0.20495603258947198
ATF2	TEAD1	0.20481632529199134
SP3	DNAJB4	0.20473275466797042
TBX15	PLPP3	0.20462032513013667
MAFG	TCF7L2	0.20449909033930563
NR1H4	TP73	0.20448807758881452
HNF4A	SORT1	0.2043448425150131
PPARA	AL034417.2	0.20426834513603886
CTNNB1	DPYD-AS1	0.20425362117711404
NR5A2	MAN1C1	0.2039906766754903
E2F3	APOA2	0.20370907809400893
ATF5	WLS	0.2037068115945072
MAFG	AL136234.1	0.20355502990798643
PPARA	SLC25A33	0.20314566286089852
PBX1	AL138799.4	0.20306485467540275
HNF1B	KIAA0040	0.20296571713007874
JUN	MAFK	0.20264300748758968
GATA4	PKN2-AS1	0.20253522855345385
SMAD3	KAZN	0.20228990806884123
JUN	ST6GALNAC3	0.20220529427029926
SMAD3	LRRIQ3	0.20210510281512659
GATA6	ZRANB2-AS2	0.20210197395799973
HNF1A	CCDC30	0.20207257773581855
NR1H4	C1orf112	0.20203886116015846
RXRA	AC096536.3	0.20197558080570305
RXRA	FLG-AS1	0.20187676450075542
CTNNB1	AC099792.1	0.20183774005539454
TBX15	HMGCS2	0.2017320034221762
MAFK	FMO3	0.20164885525872236
CTNNB1	SLC22A15	0.20157072630389722
ATF3	CRP	0.2015264649272875
GATA6	SLC22A15	0.2015205459044172
MAFG	SMAD3	0.20139834983966057
TP53	SPSB1	0.20113886375218962
TEAD4	GATA4	0.20113519135152624
CTNNB1	CACHD1	0.2009487450804145
GATA4	GBP2	0.2007250274350239
NFE2L2	HSD17B7	0.20069749178007898
HNF1A	HSD17B7	0.20046236417916902
GADD45A	TCF7L2	0.20044288755781364
GATA6	KLF6	0.20043194639252823
RUNX3	SOX9	0.20031537784075482
GATA6	AC104459.1	0.20027456646342698
RXRA	RXRB	0.20012307358586529
STAT3	WDR78	0.20000691886565286
RUNX3	FMO5	0.19999952298978102
CTNNB1	TBX15	0.19992122357422484
SMAD3	C1orf112	0.19989922836493712
NFE2L2	MCL1	0.19973354634989418
E2F3	AGBL4	0.19964752089100243
HNF4A	GATA4	0.19948600017124546
FOXA1	SCP2	0.19946579492198876
ATF3	GATA6	0.19944716518832512
PPARA	UAP1	0.199242805934616
ATF3	MCL1	0.1991003120733364
NFE2L2	FOXJ3	0.19903870332531992
ATF5	S100A6	0.19885871956793957
KLF6	FAM102B	0.19883626918872868
GATA4	STAT3	0.19882729716674566
PBX1	ATF5	0.1984879973905644
PBX1	ATF3	0.19845543174477034
E2F3	PAPPA2	0.19838260615127104
ATF5	SPAG17	0.19824506083703514
NR5A2	TXNIP	0.1980150631723872
HNF1A	TXNIP	0.1976559916444848
NR5A2	EPHB2	0.19733710960111345
CREB1	IL12RB2	0.19731204786914444
SMAD3	PLPP3	0.19727106345053783
GADD45A	FOXA2	0.1970709163304735
SP3	LRRC7	0.1970519378647638
FOXA1	KLF6	0.196926819124166
TBX15	FHAD1	0.19677076674417954
KLF6	SOX4	0.19648784054660573
SP1	LINC01226	0.1964842476078949
CEBPB	FOXJ3	0.19633942835535848
SMAD2	KIAA0040	0.1962630000875387
NR1H4	AL139294.1	0.19571359772598296
MAFK	HNF1B	0.19548163999925755
PRKAA2	HSPG2	0.19484132004376312
PPARA	GBP2	0.19466188984953625
SP1	RXRB	0.19439123007714543
PBX1	MAFK	0.19420157604321903
SMAD3	ST6GALNAC3	0.19418579163420227
PBX1	PDE4B	0.1940789550717305
GATA4	SORT1	0.19370330733699978
PRKAA2	MFSD2A	0.1936839452152527
PBX1	AC103591.3	0.1936184380519725
PBX1	TXNIP	0.19315343431791407
NFE2L2	HNF1B	0.19304233237397517
GADD45A	LRRC7	0.19286168237882093
GADD45A	DNAJC6	0.1925787970784901
GATA6	FDPS	0.19239966698352926
MAFK	MFSD2A	0.19237456585677384
FOXJ3	AK5	0.19235428654508246
KLF6	AGBL4	0.1923333286929767
TEAD1	SPTA1	0.19223555091689076
PPARA	RIT1	0.1918581448630562
TEAD4	TEAD1	0.19105864249126267
PPARA	ATF3	0.19081966479287452
SOX9	PPARG	0.19039954874705015
PRDM16	SOX4	0.19020565100903852
JUN	SGIP1	0.19016693670718313
ATF2	PTGFR	0.1899692877500016
MLXIPL	AK5	0.18988763008265275
PRDM16	SLC16A1	0.1898323475384968
TBX15	ROR1	0.18982808878861304
TP53	AGBL4	0.18957722722621112
NR1H4	SPAG17	0.18938477998329845
CREB1	ATF3	0.18929086269828851
HNF1A	PRDM16	0.18919152654785945
CEBPA	WLS	0.18916073642244985
PPARG	LINC01708	0.18900874380482674
RXRB	AGBL4	0.18867860781140192
CTNNB1	WLS	0.18859092139081
SOX4	SP1	0.18828178474555726
GATA6	AC119674.1	0.1882263620391479
FOXA3	SCP2	0.1882254545775063
MAFG	PPARA	0.18820369856360353
CEBPA	FAM102B	0.18815674791449166
ATF5	UAP1	0.18813398769093959
PPARA	E2F3	0.18791739347226646
RXRA	ZSWIM5	0.18784189378851426
TBX15	RUNX3	0.18772498318149383
GATA6	AL034417.2	0.18742678666745885
SP1	ATF5	0.18741975476311892
KLF6	FOXA2	0.18715573112104944
PPARA	TXNIP	0.18672359871698205
ATF3	APOA2	0.18637499959483847
RXRA	PAPPA2	0.18617264357346147
GATA4	TBX15	0.18596495766699012
CREB1	LEPR	0.18586720115974298
FOXA2	TTLL7	0.18585316997413373
PPARA	ATF2	0.18562624792030757
GATA4	TP73	0.18530491136408755
RXRB	TEAD1	0.1847449719416295
TBX15	HSD17B7	0.18447310459424351
TCF7L2	SPTA1	0.18437685034037807
NR1H4	TMEM51	0.18414503696825538
MAFK	SLC16A1	0.18411186659812936
MLXIPL	PDE4B	0.18408916268065023
CREB1	CTNNB1	0.18398350454046192
GATA6	FMO5	0.18396798409797097
TEAD1	SUCO	0.18392847117013794
TEAD4	WDR78	0.18388239516120866
PRDM16	RASAL2	0.18385645858830915
MLXIPL	SOX9	0.1838425481284213
RXRB	ATP1A1	0.18378615633182338
FOXA2	AC119674.1	0.18365962922862913
ATF3	ZSWIM5	0.1834852428207964
RXRB	ZRANB2-AS2	0.18322980317891915
TCF7L2	CCDC30	0.18280713794404063
SMAD3	SPSB1	0.18272507145453354
SMAD3	MAN1C1	0.1825477253137781
RXRB	AL139294.1	0.18248955704469558
HNF1A	FMO3	0.18225776433744692
NFE2L2	LRRIQ3	0.1821798346356485
GATA4	AC117944.1	0.18207678316786505
FOXA1	SLC22A15	0.18190349329860322
GATA6	LINC01767	0.18183635951184626
CTNNB1	MLXIPL	0.18147103984628996
CEBPB	SLAMF7	0.18133122977454363
CEBPA	SCP2	0.18130962871014797
MAFG	CEBPA	0.18127190871791962
RXRA	AGBL4	0.1811309594640385
HNF1A	YAP1	0.18111867942294696
E2F3	AC104459.1	0.18099893731423866
GATA6	HNF4A	0.18083832716649922
PRKAA2	GNG12-AS1	0.18073391608245534
SP3	VTCN1	0.18070849956064003
GATA4	HMGCS2	0.1806242180971762
SP3	AL139294.1	0.18036017004035812
E2F3	MAFG	0.18034273965720907
FOXJ3	SP1	0.18012732115299343
PBX1	PAPPA2	0.18012098482014963
PRDM16	LINC02606	0.17993571833838684
RXRB	SELL	0.1797902504585793
SMAD2	AL450992.1	0.1797759597988422
MAFK	FDPS	0.1795727132867553
SMAD2	RXRA	0.1795650594155342
ATF3	VTCN1	0.17947017069041296
FOXJ3	CREB1	0.179437896688598
FOXA3	PKN2-AS1	0.17902670241831134
PPARG	AC099788.1	0.17900638389173057
CEBPA	FOXA2	0.1785066506082546
PPARG	GBP5	0.17839289194100535
FOXA3	RIT1	0.17823718372147793
NR5A2	AC103591.3	0.17812915820808434
MLXIPL	CEBPA	0.1780413987239438
TBX15	ZYG11A	0.17794920786345164
CREB1	CACHD1	0.17784499834593562
ATF5	TP53	0.17776931020745992
FOXA3	EFNA1	0.1774759233284861
CEBPA	SLC44A3	0.1774536021795314
STAT3	ORC1	0.17741920027949795
SP3	DNAJC6	0.17652863413098202
PRKAA2	PLA2G2A	0.17649257708250143
FOXJ3	MYOCOS	0.17648685827215324
TEAD4	AC104459.1	0.17643360276985948
CEBPB	SLC9C2	0.17643180377334036
HNF4A	PPARA	0.17642994728368946
NFE2L2	SLAMF7	0.17638558716674263
MAFG	ANGPTL3	0.1763480934034229
SMAD3	ANGPTL3	0.17626142319004828
GADD45A	ZRANB2-AS2	0.17608730316256635
NFE2L2	FOXA2	0.17554093517559674
FOXA1	TBX15	0.17517426280118056
TP53	TCF7L2	0.17512855724336365
PRKAA2	NFIA-AS2	0.17500628287600728
SP3	SOX9	0.17475769715112824
PPARG	SLC44A3	0.17434367882360557
MYC	C1orf112	0.174239067815232
HNF1B	TXNIP	0.1741851325846621
SP1	IL12RB2	0.17416482900358948
CREB1	MLXIPL	0.17390950847827244
GATA4	LRRC7	0.1738398143474237
JUN	MLXIPL	0.17382366642457883
ATF5	ZRANB2-AS2	0.17370634579966268
GATA4	PER3	0.17356564955177095
JUN	FLG-AS1	0.17354166712522634
PPARA	AL591043.2	0.17320470078290368
CTNNB1	LINC02606	0.17320062413329845
SOX9	LINC01781	0.1730196399143584
SP1	MFSD2A	0.1729967312909114
NR5A2	MAFK	0.1729412113565207
NR1H4	AC103591.3	0.17289310619853288
HNF1B	HNF1A	0.17282337700708775
STAT3	TTLL7	0.17269862550738385
CREB1	PRAMEF10	0.1719855448944304
NR5A2	CEBPB	0.17186537259019985
HNF4A	CRP	0.17182876931019467
CEBPB	RXRB	0.17170810885582735
MAFG	AK5	0.17170555802185988
CEBPA	MAN1C1	0.17161145611163595
SMAD3	LINC02607	0.17159813347668956
TBX15	CCDC30	0.17145799552530583
NR1H4	AC119674.1	0.1714495206368553
E2F3	RXRA	0.17128672548645113
MAFG	IFI44L	0.1709014847853948
PPARG	SGIP1	0.17076118010499508
RXRB	PTGFR	0.17010167588136946
TBX15	DAB1	0.17003562468947225
NFE2L2	S100A6	0.17000316752689956
NFE2L2	TP53	0.1699986326731853
FOXJ3	SGIP1	0.1697901293992536
NFE2L2	SUCO	0.1697855974026073
ATF2	HSPG2	0.1695830116743747
PPARA	DAB1	0.16947677836849087
NR1H4	RXRB	0.169475463354652
MAFG	AC104170.1	0.1692820804498468
HNF1A	SLC25A33	0.16886546818930734
CTNNB1	DAB1	0.16852319439558858
PRKAA2	MCL1	0.1683340867106969
FOXA3	FMO5	0.16833184114227245
RUNX3	SMAD2	0.168330159887594
ATF3	ADGRL2	0.1682822924142383
CREB1	HMGCS2	0.16809551938121137
FOXA1	F3	0.16784853613813416
CEBPB	FOXA3	0.16783056985218925
RXRA	LEPR	0.16776668600367334
ATF3	LINC01226	0.16765167423088032
FOXJ3	CEBPB	0.16753352932529533
CTNNB1	AGBL4	0.1674630775036422
PRKAA2	TBX15	0.16741565596871444
HNF4A	C1orf112	0.1672875890260377
MAFG	CCDC30	0.16717758627830093
ATF3	CEBPB	0.16707858721973445
FOXA1	SORT1	0.1670657576088195
JUN	NR1H4	0.16666690178757212
CTNNB1	APCS	0.16660214197777964
MAFG	AL138799.4	0.16650749804991571
ATF5	KIRREL1	0.16648695389517038
NR5A2	SOX9	0.16637684007783107
SOX4	TBX15	0.1663139744623014
TP53	AC103591.3	0.16631327180041267
MAFK	SMAD3	0.16628467005540049
SP3	SLC44A3	0.16614876277651527
ATF3	FCRL1	0.16606107541166662
TEAD1	DNAJC6	0.1658932965548726
NFE2L2	LINC01226	0.16569880191081804
FOXA3	HMGCS2	0.16563949327552904
E2F3	SMAD3	0.1656286204275538
CTNNB1	NFIA-AS2	0.1653814387560089
FOXA3	AL034417.4	0.16530940140729372
CEBPB	HNF1B	0.16517542273321417
MAFK	NR1H4	0.16507428751288886
STAT3	TMEM51	0.16484718731467263
TP53	NFIA-AS2	0.16477034581553213
CREB1	PKN2-AS1	0.164631059906479
STAT3	SLC44A5	0.16414508341433964
CREB1	HSPG2	0.16407127951948075
FOXA2	AC104459.1	0.1639279355843416
STAT3	TXNIP	0.16385478356890706
RXRA	CLIC4	0.16383660521619153
HNF4A	JUN	0.1637059844732941
NR5A2	LINC01708	0.16364932275366742
CEBPA	PTGFR	0.16358220805273732
E2F3	UAP1	0.1633877575211046
CEBPB	LRRC7	0.16335849999506552
FOXA2	TXNIP	0.16334190874667992
CEBPB	PLPP3	0.1631066693677584
TBX15	FMO3	0.16309984494214144
TBX15	JUN	0.1630959497883278
MLXIPL	TXNIP	0.16297167883006355
SP3	FHAD1	0.16286172427271137
PRKAA2	STAT3	0.16284949905356855
ATF3	DAB1	0.16266619325970655
NR1H4	DAB1	0.16219184852169807
SMAD3	SPAG17	0.16213936752352742
SMAD2	ORC1	0.16212295057986256
E2F3	CD247	0.16210212388224277
NR1H4	GBP1	0.1616626250704817
RUNX3	ATF2	0.16124866400246857
STAT3	AGBL4	0.16095386851890256
GADD45A	SLC25A33	0.16071052255106047
ATF5	SLAMF7	0.160403327741978
CTNNB1	SLC44A5	0.1602011243406892
TP73	RAB3B	0.16013732414047246
NR1H4	F3	0.1598244784111224
NR5A2	PTGFR	0.15981501145788723
SMAD2	MAFK	0.15959081495924557
HNF1A	AC103591.3	0.15947838899244357
ATF3	AC117944.1	0.1594311271372976
GATA4	LINC01362	0.15932927180437276
MAFK	HMGCS2	0.15925142913513363
MLXIPL	AL034417.4	0.15914261068041916
ATF3	AC104170.1	0.15890690570780677
PRDM16	RIT1	0.15881611127160142
E2F3	SLC16A1	0.15863297383547253
CTNNB1	GBP1	0.15861109665066347
CTNNB1	FOXA3	0.1583853277103698
CREB1	AC104459.1	0.15836537696661174
RXRA	WDR78	0.15789871731933014
ATF3	AL138799.4	0.1577174093425246
SMAD2	FOXA1	0.1576978949838621
STAT3	SPSB1	0.15760016100445942
SMAD2	SOX4	0.1575163113353944
TBX15	PKN2-AS1	0.15750456025345458
ATF5	VTCN1	0.15742738417837326
TEAD4	AL078459.1	0.1572727502623387
SP3	SLC22A15	0.15708547262699807
RXRA	LINC02798	0.1570158364087804
MYC	STAT3	0.1569836601821113
FOXJ3	ZSWIM5	0.15663549778377098
PBX1	SPTA1	0.1565245530024567
HNF1A	HMGCS2	0.1564935680744688
PRKAA2	SP1	0.1564577429481593
ATF2	MUC1	0.1564230693468668
CEBPA	PER3	0.15631531771583534
PPARA	SGIP1	0.15600745257868445
SP1	AL034417.4	0.15573221883869856
PPARG	TTLL7	0.15555404856472352
NR1H4	AGBL4	0.15539155951686925
ATF2	WDR78	0.1553799363568061
MYC	PER3	0.15524657835020472
TP53	CLIC4	0.15499722181124892
NR5A2	LINC01344	0.15487163990562597
TP53	MCL1	0.15480983242611057
SP1	AL034417.2	0.15475399471281248
KLF6	EPHB2	0.15471323803753248
STAT3	AL450992.1	0.15459322129649472
KLF6	AK5	0.1544723720631294
TBX15	SUCO	0.15440314308160843
CEBPA	SORT1	0.15423279188844796
NR5A2	PRAMEF10	0.15411155660631146
JUN	TGFBR3	0.15399426870879057
PRDM16	GATA6	0.15395495045706736
NFE2L2	EFNA1	0.15391768033094438
PPARA	MAN1C1	0.15389385657157464
GADD45A	SLC44A3	0.15353808166809838
ATF5	F3	0.1535375715596608
SMAD3	MUC1	0.1534783498387329
